PCODE,SUBURB,WEEK,CASES,CUMU_CASES,IR_1000,CumuIR_1000
HS00132,Greendale - Greengrove,41,0,3,0,0.277340831
HS00132,Greendale - Greengrove,42,0,3,0,0.277340831
HS00132,Greendale - Greengrove,43,0,3,0,0.277340831
HS00132,Greendale - Greengrove,44,0,3,0,0.277340831
HS00132,Greendale - Greengrove,45,0,3,0,0.277340831
HS00135,Greendale - Rhodesville,36,0,0,0.018489389,0.018489389
HS00135,Greendale - Rhodesville,37,1,1,0,0.018489389
HS00135,Greendale - Rhodesville,38,0,1,0.092446944,0.110936332
HS00135,Greendale - Rhodesville,39,1,2,0.14791511,0.258851442
HS00135,Greendale - Rhodesville,40,0,2,0.018489389,0.277340831
HS00135,Greendale - Rhodesville,41,0,2,0,0.277340831
HS00135,Greendale - Rhodesville,42,0,2,0,0.277340831
HS00135,Greendale - Rhodesville,43,0,2,0,0.277340831
HS00135,Greendale - Rhodesville,44,0,2,0,0.277340831
HS00135,Greendale - Rhodesville,45,0,2,0,0.277340831
HS00136,Gunhill,36,0,0,0,0
HS00136,Gunhill,37,1,1,0,0
HS00136,Gunhill,38,0,1,0,0
HS00136,Gunhill,39,1,2,0,0
HS00136,Gunhill,40,0,2,0,0
HS00136,Gunhill,41,0,2,0,0
HS00136,Gunhill,42,0,2,0,0
HS00136,Gunhill,43,0,2,0,0
HS00136,Gunhill,44,0,2,0,0
HS00136,Gunhill,45,0,2,0,0
HS00137,Hatcliffe - Consortium,36,0,0,0,0
HS00137,Hatcliffe - Consortium,37,0,0,0.097914981,0.097914981
HS00137,Hatcliffe - Consortium,38,0,0,0.176246966,0.274161948
HS00137,Hatcliffe - Consortium,39,0,0,0.15666397,0.430825918
HS00137,Hatcliffe - Consortium,40,0,0,0.039165993,0.46999191
HS00137,Hatcliffe - Consortium,41,0,0,0,0.46999191
HS00137,Hatcliffe - Consortium,42,1,1,0.019582996,0.489574906
HS00137,Hatcliffe - Consortium,43,0,1,0,0.489574906
HS00137,Hatcliffe - Consortium,44,0,1,0,0.489574906
HS00137,Hatcliffe - Consortium,45,0,1,0,0.489574906
HS00138,Hatcliffe - 1,36,0,0,0,0
HS00138,Hatcliffe - 1,37,3,3,0.097914981,0.097914981
HS00138,Hatcliffe - 1,38,2,5,0.176246966,0.274161948
HS00138,Hatcliffe - 1,39,1,6,0.15666397,0.430825918
HS00138,Hatcliffe - 1,40,0,6,0.039165993,0.46999191
HS00138,Hatcliffe - 1,41,0,6,0,0.46999191
HS00138,Hatcliffe - 1,42,0,6,0.019582996,0.489574906
HS00138,Hatcliffe - 1,43,0,6,0,0.489574906
HS00138,Hatcliffe - 1,44,0,6,0,0.489574906
HS00138,Hatcliffe - 1,45,0,6,0,0.489574906
HS00139,Hatcliffe - 2 (Ext.),36,0,0,0,0
HS00139,Hatcliffe - 2 (Ext.),37,2,2,0.097914981,0.097914981
HS00139,Hatcliffe - 2 (Ext.),38,2,4,0.176246966,0.274161948
HS00139,Hatcliffe - 2 (Ext.),39,3,7,0.15666397,0.430825918
HS00139,Hatcliffe - 2 (Ext.),40,1,8,0.039165993,0.46999191
HS00139,Hatcliffe - 2 (Ext.),41,0,8,0,0.46999191
HS00139,Hatcliffe - 2 (Ext.),42,0,8,0.019582996,0.489574906
HS00139,Hatcliffe - 2 (Ext.),43,0,8,0,0.489574906
HS00139,Hatcliffe - 2 (Ext.),44,0,8,0,0.489574906
HS00139,Hatcliffe - 2 (Ext.),45,0,8,0,0.489574906
HS00140,Hatfield - Hatfield,36,4,4,0.079617267,0.079617267
HS00140,Hatfield - Hatfield,37,1,5,0.019904317,0.099521584
HS00140,Hatfield - Hatfield,38,14,19,0.318469069,0.417990653
HS00140,Hatfield - Hatfield,39,4,23,0.099521584,0.517512237
HS00140,Hatfield - Hatfield,40,5,28,0.099521584,0.617033822
HS00140,Hatfield - Hatfield,41,1,29,0.019904317,0.636938138
HS00140,Hatfield - Hatfield,42,1,30,0.019904317,0.656842455
HS00140,Hatfield - Hatfield,43,0,30,0,0.656842455
HS00140,Hatfield - Hatfield,44,0,30,0,0.656842455
HS00140,Hatfield - Hatfield,45,0,30,0,0.656842455
HS00141,Highlands - Newlands,36,0,0,0.042721741,0.042721741
HS00141,Highlands - Newlands,37,0,0,0.042721741,0.085443482
HS00141,Highlands - Newlands,38,0,0,0.299052185,0.384495667
HS00141,Highlands - Newlands,39,0,0,0.085443482,0.469939149
HS00141,Highlands - Newlands,40,2,2,0.085443482,0.55538263
HS00141,Highlands - Newlands,41,0,2,0,0.55538263
HS00141,Highlands - Newlands,42,0,2,0.042721741,0.598104371
HS00141,Highlands - Newlands,43,0,2,0,0.598104371
HS00141,Highlands - Newlands,44,0,2,0,0.598104371
HS00141,Highlands - Newlands,45,0,2,0,0.598104371
HS00142,Highlands - Highlands,36,0,0,0.042721741,0.042721741
HS00142,Highlands - Highlands,37,1,1,0.042721741,0.085443482
HS00142,Highlands - Highlands,38,4,5,0.299052185,0.384495667
HS00142,Highlands - Highlands,39,1,6,0.085443482,0.469939149
HS00142,Highlands - Highlands,40,0,6,0.085443482,0.55538263
HS00142,Highlands - Highlands,41,0,6,0,0.55538263
HS00142,Highlands - Highlands,42,1,7,0.042721741,0.598104371
HS00142,Highlands - Highlands,43,0,7,0,0.598104371
HS00142,Highlands - Highlands,44,0,7,0,0.598104371
HS00142,Highlands - Highlands,45,0,7,0,0.598104371
HS00143,Hillside,36,0,0,0,0
HS00143,Hillside,37,5,5,0,0
HS00143,Hillside,38,0,5,0,0
HS00143,Hillside,39,0,5,0,0
HS00143,Hillside,40,0,5,0,0
HS00143,Hillside,41,0,5,0,0
HS00143,Hillside,42,0,5,0,0
HS00143,Hillside,43,0,5,0,0
HS00143,Hillside,44,0,5,0,0
HS00143,Hillside,45,0,5,0,0
HS00144,Hopely,36,11,11,0,0
HS00144,Hopely,37,15,26,0,0
HS00144,Hopely,38,22,48,0,0
HS00144,Hopely,39,12,60,0,0
HS00144,Hopely,40,3,63,0,0
HS00144,Hopely,41,6,69,0,0
HS00144,Hopely,42,5,74,0,0
HS00144,Hopely,43,2,76,0,0
HS00144,Hopely,44,2,78,0,0
HS00144,Hopely,45,0,78,0,0
HS00147,Mabelreign - Sunridge,36,0,0,0.057167993,0.057167993
HS00147,Mabelreign - Sunridge,37,1,1,0.057167993,0.114335986
HS00147,Mabelreign - Sunridge,38,0,1,0.152447982,0.266783968
HS00147,Mabelreign - Sunridge,39,0,1,0.095279989,0.362063957
HS00147,Mabelreign - Sunridge,40,0,1,0.019055998,0.381119955
HS00147,Mabelreign - Sunridge,41,0,1,0.057167993,0.438287948
HS00147,Mabelreign - Sunridge,42,0,1,0,0.438287948
HS00147,Mabelreign - Sunridge,43,0,1,0.019055998,0.457343946
HS00147,Mabelreign - Sunridge,44,0,1,0.019055998,0.476399943
HS00147,Mabelreign - Sunridge,45,0,1,0,0.476399943
HS00150,Mabelreign - Mabelreign,36,0,0,0.057167993,0.057167993
HS00150,Mabelreign - Mabelreign,37,2,2,0.057167993,0.114335986
HS00150,Mabelreign - Mabelreign,38,7,9,0.152447982,0.266783968
HS00150,Mabelreign - Mabelreign,39,3,12,0.095279989,0.362063957
HS00150,Mabelreign - Mabelreign,40,1,13,0.019055998,0.381119955
HS00150,Mabelreign - Mabelreign,41,2,15,0.057167993,0.438287948
HS00150,Mabelreign - Mabelreign,42,0,15,0,0.438287948
HS00150,Mabelreign - Mabelreign,43,1,16,0.019055998,0.457343946
HS00150,Mabelreign - Mabelreign,44,0,16,0.019055998,0.476399943
HS00150,Mabelreign - Mabelreign,45,0,16,0,0.476399943
HS00152,Mabelreign - Strathaven,36,1,1,0.057167993,0.057167993
HS00152,Mabelreign - Strathaven,37,0,1,0.057167993,0.114335986
HS00152,Mabelreign - Strathaven,38,0,1,0.152447982,0.266783968
HS00152,Mabelreign - Strathaven,39,0,1,0.095279989,0.362063957
HS00152,Mabelreign - Strathaven,40,0,1,0.019055998,0.381119955
HS00152,Mabelreign - Strathaven,41,0,1,0.057167993,0.438287948
HS00152,Mabelreign - Strathaven,42,0,1,0,0.438287948
HS00152,Mabelreign - Strathaven,43,0,1,0.019055998,0.457343946
HS00152,Mabelreign - Strathaven,44,0,1,0.019055998,0.476399943
HS00152,Mabelreign - Strathaven,45,0,1,0,0.476399943
HS00155,Mabelreign - Greencroft,36,0,0,0.057167993,0.057167993
HS00155,Mabelreign - Greencroft,37,0,0,0.057167993,0.114335986
HS00155,Mabelreign - Greencroft,38,0,0,0.152447982,0.266783968
HS00155,Mabelreign - Greencroft,39,1,1,0.095279989,0.362063957
HS00155,Mabelreign - Greencroft,40,0,1,0.019055998,0.381119955
HS00155,Mabelreign - Greencroft,41,0,1,0.057167993,0.438287948
HS00155,Mabelreign - Greencroft,42,0,1,0,0.438287948
HS00155,Mabelreign - Greencroft,43,0,1,0.019055998,0.457343946
HS00155,Mabelreign - Greencroft,44,0,1,0.019055998,0.476399943
HS00155,Mabelreign - Greencroft,45,0,1,0,0.476399943
HS00157,Mabvuku - New Mabvuku,36,1,1,0.080406699,0.080406699
HS00157,Mabvuku - New Mabvuku,37,0,1,0.020101675,0.100508374
HS00157,Mabvuku - New Mabvuku,38,2,3,0.160813398,0.261321772
HS00157,Mabvuku - New Mabvuku,39,0,3,0.020101675,0.281423447
HS00157,Mabvuku - New Mabvuku,40,0,3,0.020101675,0.301525122
HS00157,Mabvuku - New Mabvuku,41,0,3,0.04020335,0.341728471
HS00157,Mabvuku - New Mabvuku,42,1,4,0.020101675,0.361830146
HS00157,Mabvuku - New Mabvuku,43,0,4,0,0.361830146
HS00157,Mabvuku - New Mabvuku,44,0,4,0,0.361830146
HS00157,Mabvuku - New Mabvuku,45,0,4,0,0.361830146
HS00158,Mabvuku - Old Mabvuku,36,0,0,0.080406699,0.080406699
HS00158,Mabvuku - Old Mabvuku,37,0,0,0.020101675,0.100508374
HS00158,Mabvuku - Old Mabvuku,38,2,2,0.160813398,0.261321772
HS00158,Mabvuku - Old Mabvuku,39,1,3,0.020101675,0.281423447
HS00158,Mabvuku - Old Mabvuku,40,0,3,0.020101675,0.301525122
HS00158,Mabvuku - Old Mabvuku,41,0,3,0.04020335,0.341728471
HS00158,Mabvuku - Old Mabvuku,42,0,3,0.020101675,0.361830146
HS00158,Mabvuku - Old Mabvuku,43,0,3,0,0.361830146
HS00158,Mabvuku - Old Mabvuku,44,0,3,0,0.361830146
HS00158,Mabvuku - Old Mabvuku,45,0,3,0,0.361830146
HS00159,Mabvuku,36,3,3,0.080406699,0.080406699
HS00159,Mabvuku,37,1,4,0.020101675,0.100508374
HS00159,Mabvuku,38,4,8,0.160813398,0.261321772
HS00159,Mabvuku,39,0,8,0.020101675,0.281423447
HS00159,Mabvuku,40,1,9,0.020101675,0.301525122
HS00159,Mabvuku,41,2,11,0.04020335,0.341728471
HS00159,Mabvuku,42,0,11,0.020101675,0.361830146
HS00159,Mabvuku,43,0,11,0,0.361830146
HS00159,Mabvuku,44,0,11,0,0.361830146
HS00159,Mabvuku,45,0,11,0,0.361830146
HS00160,Mandara,36,0,0,0,0
HS00160,Mandara,37,0,0,0,0
HS00160,Mandara,38,2,2,0,0
HS00160,Mandara,39,0,2,0,0
HS00160,Mandara,40,0,2,0,0
HS00160,Mandara,41,0,2,0,0
HS00160,Mandara,42,0,2,0,0
HS00160,Mandara,43,0,2,0,0
HS00160,Mandara,44,0,2,0,0
HS00160,Mandara,45,0,2,0,0
HS00161,Manresa,36,0,0,0,0
HS00161,Manresa,37,0,0,0,0
HS00161,Manresa,38,1,1,0,0
HS00161,Manresa,39,0,1,0,0
HS00161,Manresa,40,0,1,0,0
HS00161,Manresa,41,0,1,0,0
HS00161,Manresa,42,0,1,0,0
HS00161,Manresa,43,0,1,0,0
HS00161,Manresa,44,0,1,0,0
HS00161,Manresa,45,0,1,0,0
HS00162,Marlborough - Avonlea,36,0,0,0.015890399,0.015890399
HS00162,Marlborough - Avonlea,37,0,0,0.031780798,0.047671197
HS00162,Marlborough - Avonlea,38,1,1,0.222465585,0.270136782
HS00162,Marlborough - Avonlea,39,0,1,0.111232792,0.381369574
HS00162,Marlborough - Avonlea,40,0,1,0.015890399,0.397259973
HS00162,Marlborough - Avonlea,41,0,1,0.015890399,0.413150372
HS00162,Marlborough - Avonlea,42,0,1,0,0.413150372
HS00162,Marlborough - Avonlea,43,0,1,0,0.413150372
HS00162,Marlborough - Avonlea,44,0,1,0,0.413150372
HS00162,Marlborough - Avonlea,45,0,1,0,0.413150372
HS00163,Marlborough - New Marlborough,36,0,0,0.015890399,0.015890399
HS00163,Marlborough - New Marlborough,37,0,0,0.031780798,0.047671197
HS00163,Marlborough - New Marlborough,38,0,0,0.222465585,0.270136782
HS00163,Marlborough - New Marlborough,39,2,2,0.111232792,0.381369574
HS00163,Marlborough - New Marlborough,40,0,2,0.015890399,0.397259973
HS00163,Marlborough - New Marlborough,41,0,2,0.015890399,0.413150372
HS00163,Marlborough - New Marlborough,42,0,2,0,0.413150372
HS00163,Marlborough - New Marlborough,43,0,2,0,0.413150372
HS00163,Marlborough - New Marlborough,44,0,2,0,0.413150372
HS00163,Marlborough - New Marlborough,45,0,2,0,0.413150372
HS00168,Marlborough - Marlborough,36,1,1,0.015890399,0.015890399
HS00168,Marlborough - Marlborough,37,2,3,0.031780798,0.047671197
HS00168,Marlborough - Marlborough,38,13,16,0.222465585,0.270136782
HS00168,Marlborough - Marlborough,39,4,20,0.111232792,0.381369574
HS00168,Marlborough - Marlborough,40,1,21,0.015890399,0.397259973
HS00168,Marlborough - Marlborough,41,1,22,0.015890399,0.413150372
HS00168,Marlborough - Marlborough,42,0,22,0,0.413150372
HS00168,Marlborough - Marlborough,43,0,22,0,0.413150372
HS00168,Marlborough - Marlborough,44,0,22,0,0.413150372
HS00168,Marlborough - Marlborough,45,0,22,0,0.413150372
HS00170,Mbare - Ardbennie,36,1,1,0.319560827,0.319560827
HS00170,Mbare - Ardbennie,37,1,2,0.661160331,0.980721157
HS00170,Mbare - Ardbennie,38,9,11,1.796152232,2.776873389
HS00170,Mbare - Ardbennie,39,3,14,0.716257025,3.493130414
HS00170,Mbare - Ardbennie,40,0,14,0.231406116,3.72453653
HS00170,Mbare - Ardbennie,41,1,15,0.231406116,3.955942646
HS00170,Mbare - Ardbennie,42,2,17,0.209367438,4.165310084
HS00170,Mbare - Ardbennie,43,0,17,0.044077355,4.209387439
HS00170,Mbare - Ardbennie,44,0,17,0.055096694,4.264484133
HS00170,Mbare - Ardbennie,45,0,17,0.033058017,4.29754215
HS00171,Mount Pleasant - Groombridge,36,0,0,0.033619998,0.033619998
HS00171,Mount Pleasant - Groombridge,37,0,0,0,0.033619998
HS00171,Mount Pleasant - Groombridge,38,1,1,0.134479991,0.168099989
HS00171,Mount Pleasant - Groombridge,39,0,1,0.033619998,0.201719987
HS00171,Mount Pleasant - Groombridge,40,0,1,0,0.201719987
HS00171,Mount Pleasant - Groombridge,41,0,1,0.033619998,0.235339985
HS00171,Mount Pleasant - Groombridge,42,0,1,0,0.235339985
HS00171,Mount Pleasant - Groombridge,43,0,1,0,0.235339985
HS00171,Mount Pleasant - Groombridge,44,0,1,0,0.235339985
HS00171,Mount Pleasant - Groombridge,45,0,1,0,0.235339985
HS00172,Mount Pleasant - Mount Pleasant,36,1,1,0.033619998,0.033619998
HS00172,Mount Pleasant - Mount Pleasant,37,0,1,0,0.033619998
HS00172,Mount Pleasant - Mount Pleasant,38,3,4,0.134479991,0.168099989
HS00172,Mount Pleasant - Mount Pleasant,39,1,5,0.033619998,0.201719987
HS00172,Mount Pleasant - Mount Pleasant,40,0,5,0,0.201719987
HS00172,Mount Pleasant - Mount Pleasant,41,1,6,0.033619998,0.235339985
HS00172,Mount Pleasant - Mount Pleasant,42,0,6,0,0.235339985
HS00172,Mount Pleasant - Mount Pleasant,43,0,6,0,0.235339985
HS00172,Mount Pleasant - Mount Pleasant,44,0,6,0,0.235339985
HS00172,Mount Pleasant - Mount Pleasant,45,0,6,0,0.235339985
HS00173,Mount Pleasant - Vainona,36,0,0,0.033619998,0.033619998
HS00173,Mount Pleasant - Vainona,37,1,1,0,0.033619998
HS00173,Mount Pleasant - Vainona,38,1,2,0.134479991,0.168099989
HS00173,Mount Pleasant - Vainona,39,1,3,0.033619998,0.201719987
HS00173,Mount Pleasant - Vainona,40,0,3,0,0.201719987
HS00173,Mount Pleasant - Vainona,41,0,3,0.033619998,0.235339985
HS00173,Mount Pleasant - Vainona,42,0,3,0,0.235339985
HS00173,Mount Pleasant - Vainona,43,0,3,0,0.235339985
HS00173,Mount Pleasant - Vainona,44,0,3,0,0.235339985
HS00173,Mount Pleasant - Vainona,45,0,3,0,0.235339985
HS00178,Msasa - Msasa Park,36,1,1,0,0
HS00178,Msasa - Msasa Park,37,1,2,0,0
HS00178,Msasa - Msasa Park,38,7,9,0,0
HS00178,Msasa - Msasa Park,39,1,10,0,0
HS00178,Msasa - Msasa Park,40,0,10,0,0
HS00178,Msasa - Msasa Park,41,0,10,0,0
HS00178,Msasa - Msasa Park,42,0,10,0,0
HS00178,Msasa - Msasa Park,43,1,11,0,0
HS00178,Msasa - Msasa Park,44,2,13,0,0
HS00178,Msasa - Msasa Park,45,0,13,0,0
HS00182,New Settlement,36,7,7,0,0
HS00182,New Settlement,37,18,25,0,0
HS00182,New Settlement,38,10,35,0,0
HS00182,New Settlement,39,4,39,0,0
HS00182,New Settlement,40,3,42,0,0
HS00182,New Settlement,41,3,45,0,0
HS00182,New Settlement,42,3,48,0,0
HS00182,New Settlement,43,2,50,0,0
HS00182,New Settlement,44,2,52,0,0
HS00182,New Settlement,45,1,53,0,0
HS00184,Queensdale,36,1,1,0,0
HS00184,Queensdale,37,1,2,0,0
HS00184,Queensdale,38,3,5,0,0
HS00184,Queensdale,39,0,5,0,0
HS00184,Queensdale,40,0,5,0,0
HS00184,Queensdale,41,0,5,0,0
HS00184,Queensdale,42,0,5,0,0
HS00184,Queensdale,43,0,5,0,0
HS00184,Queensdale,44,0,5,0,0
HS00184,Queensdale,45,0,5,0,0
HS00185,Rock View,36,1,1,0,0
HS00185,Rock View,37,0,1,0,0
HS00185,Rock View,38,1,2,0,0
HS00185,Rock View,39,0,2,0,0
HS00185,Rock View,40,0,2,0,0
HS00185,Rock View,41,0,2,0,0
HS00185,Rock View,42,0,2,0,0
HS00185,Rock View,43,0,2,0,0
HS00185,Rock View,44,0,2,0,0
HS00185,Rock View,45,0,2,0,0
HS00186,St.Martins,36,0,0,0,0
HS00186,St.Martins,37,0,0,0,0
HS00186,St.Martins,38,2,2,0,0
HS00186,St.Martins,39,0,2,0,0
HS00186,St.Martins,40,0,2,0,0
HS00186,St.Martins,41,0,2,0,0
HS00186,St.Martins,42,0,2,0,0
HS00186,St.Martins,43,0,2,0,0
HS00186,St.Martins,44,0,2,0,0
HS00186,St.Martins,45,0,2,0,0
HS00188,Sunningdale - Sunningdale,36,1,1,0.040285427,0.040285427
HS00188,Sunningdale - Sunningdale,37,5,6,0.201427135,0.241712562
HS00188,Sunningdale - Sunningdale,38,12,18,0.483425124,0.725137686
HS00188,Sunningdale - Sunningdale,39,7,25,0.281997989,1.007135675
HS00188,Sunningdale - Sunningdale,40,2,27,0.080570854,1.087706529
HS00188,Sunningdale - Sunningdale,41,1,28,0.040285427,1.127991956
HS00188,Sunningdale - Sunningdale,42,1,29,0.040285427,1.168277383
HS00188,Sunningdale - Sunningdale,43,0,29,0,1.168277383
HS00188,Sunningdale - Sunningdale,44,0,29,0,1.168277383
HS00188,Sunningdale - Sunningdale,45,1,30,0.040285427,1.20856281
HS00190,Tafara - New Tafara,36,0,0,0,0
HS00190,Tafara - New Tafara,37,1,1,0.036776616,0.036776616
HS00190,Tafara - New Tafara,38,7,8,0.404542771,0.441319386
HS00190,Tafara - New Tafara,39,3,11,0.183883078,0.625202464
HS00190,Tafara - New Tafara,40,1,12,0.073553231,0.698755695
HS00190,Tafara - New Tafara,41,1,13,0.036776616,0.735532311
HS00190,Tafara - New Tafara,42,0,13,0,0.735532311
HS00190,Tafara - New Tafara,43,0,13,0,0.735532311
HS00190,Tafara - New Tafara,44,0,13,0,0.735532311
HS00190,Tafara - New Tafara,45,0,13,0,0.735532311
HS00191,Tafara - Old Tafara,36,0,0,0,0
HS00191,Tafara - Old Tafara,37,0,0,0.036776616,0.036776616
HS00191,Tafara - Old Tafara,38,3,3,0.404542771,0.441319386
HS00191,Tafara - Old Tafara,39,1,4,0.183883078,0.625202464
HS00191,Tafara - Old Tafara,40,1,5,0.073553231,0.698755695
HS00191,Tafara - Old Tafara,41,0,5,0.036776616,0.735532311
HS00191,Tafara - Old Tafara,42,0,5,0,0.735532311
HS00191,Tafara - Old Tafara,43,0,5,0,0.735532311
HS00191,Tafara - Old Tafara,44,0,5,0,0.735532311
HS00191,Tafara - Old Tafara,45,0,5,0,0.735532311
HS00193,Tynwald - Tynwald,36,0,0,0,0
HS00193,Tynwald - Tynwald,37,5,5,0,0
HS00193,Tynwald - Tynwald,38,6,11,0,0
HS00193,Tynwald - Tynwald,39,5,16,0,0
HS00193,Tynwald - Tynwald,40,0,16,0,0
HS00193,Tynwald - Tynwald,41,2,18,0,0
HS00193,Tynwald - Tynwald,42,0,18,0,0
HS00193,Tynwald - Tynwald,43,0,18,0,0
HS00193,Tynwald - Tynwald,44,0,18,0,0
HS00193,Tynwald - Tynwald,45,0,18,0,0
HS00194,Tynwald - South,36,2,2,0,0
HS00194,Tynwald - South,37,2,4,0,0
HS00194,Tynwald - South,38,2,6,0,0
HS00194,Tynwald - South,39,0,6,0,0
HS00194,Tynwald - South,40,0,6,0,0
HS00194,Tynwald - South,41,0,6,0,0
HS00194,Tynwald - South,42,1,7,0,0
HS00194,Tynwald - South,43,0,7,0,0
HS00194,Tynwald - South,44,0,7,0,0
HS00194,Tynwald - South,45,0,7,0,0
HS00195,Tynwald - North,36,0,0,0,0
HS00195,Tynwald - North,37,1,1,0,0
HS00195,Tynwald - North,38,4,5,0,0
HS00195,Tynwald - North,39,0,5,0,0
HS00195,Tynwald - North,40,0,5,0,0
HS00195,Tynwald - North,41,0,5,0,0
HS00195,Tynwald - North,42,0,5,0,0
HS00195,Tynwald - North,43,0,5,0,0
HS00195,Tynwald - North,44,0,5,0,0
HS00195,Tynwald - North,45,0,5,0,0
HS00198,Waterfalls - Prospect,36,0,0,0.222149044,0.222149044
HS00198,Waterfalls - Prospect,37,0,0,0.29157062,0.513719664
HS00198,Waterfalls - Prospect,38,3,3,0.874711861,1.388431526
HS00198,Waterfalls - Prospect,39,0,3,0.402645142,1.791076668
HS00198,Waterfalls - Prospect,40,0,3,0.111074522,1.90215119
HS00198,Waterfalls - Prospect,41,0,3,0.194380414,2.096531604
HS00198,Waterfalls - Prospect,42,0,3,0.152727468,2.249259071
HS00198,Waterfalls - Prospect,43,0,3,0.055537261,2.304796332
HS00198,Waterfalls - Prospect,44,0,3,0.041652946,2.346449278
HS00198,Waterfalls - Prospect,45,0,3,0,2.346449278
HS00199,Waterfalls - Park Town,36,0,0,0.222149044,0.222149044
HS00199,Waterfalls - Park Town,37,1,1,0.29157062,0.513719664
HS00199,Waterfalls - Park Town,38,5,6,0.874711861,1.388431526
HS00199,Waterfalls - Park Town,39,2,8,0.402645142,1.791076668
HS00199,Waterfalls - Park Town,40,0,8,0.111074522,1.90215119
HS00199,Waterfalls - Park Town,41,1,9,0.194380414,2.096531604
HS00199,Waterfalls - Park Town,42,0,9,0.152727468,2.249259071
HS00199,Waterfalls - Park Town,43,0,9,0.055537261,2.304796332
HS00199,Waterfalls - Park Town,44,0,9,0.041652946,2.346449278
HS00199,Waterfalls - Park Town,45,0,9,0,2.346449278
HS00200,Waterfalls - Houghton Park,36,1,1,0.222149044,0.222149044
HS00200,Waterfalls - Houghton Park,37,1,2,0.29157062,0.513719664
HS00200,Waterfalls - Houghton Park,38,4,6,0.874711861,1.388431526
HS00200,Waterfalls - Houghton Park,39,5,11,0.402645142,1.791076668
HS00200,Waterfalls - Houghton Park,40,1,12,0.111074522,1.90215119
HS00200,Waterfalls - Houghton Park,41,3,15,0.194380414,2.096531604
HS00200,Waterfalls - Houghton Park,42,0,15,0.152727468,2.249259071
HS00200,Waterfalls - Houghton Park,43,0,15,0.055537261,2.304796332
HS00200,Waterfalls - Houghton Park,44,1,16,0.041652946,2.346449278
HS00200,Waterfalls - Houghton Park,45,0,16,0,2.346449278
HS00201,Waterfalls - Retreat,36,1,1,0.222149044,0.222149044
HS00201,Waterfalls - Retreat,37,6,7,0.29157062,0.513719664
HS00201,Waterfalls - Retreat,38,16,23,0.874711861,1.388431526
HS00201,Waterfalls - Retreat,39,6,29,0.402645142,1.791076668
HS00201,Waterfalls - Retreat,40,2,31,0.111074522,1.90215119
HS00201,Waterfalls - Retreat,41,1,32,0.194380414,2.096531604
HS00201,Waterfalls - Retreat,42,1,33,0.152727468,2.249259071
HS00201,Waterfalls - Retreat,43,0,33,0.055537261,2.304796332
HS00201,Waterfalls - Retreat,44,0,33,0.041652946,2.346449278
HS00201,Waterfalls - Retreat,45,0,33,0,2.346449278
HS00203,Waterfalls - Mainway Meadows,36,3,3,0.222149044,0.222149044
HS00203,Waterfalls - Mainway Meadows,37,1,4,0.29157062,0.513719664
HS00203,Waterfalls - Mainway Meadows,38,11,15,0.874711861,1.388431526
HS00203,Waterfalls - Mainway Meadows,39,3,18,0.402645142,1.791076668
HS00203,Waterfalls - Mainway Meadows,40,2,20,0.111074522,1.90215119
HS00203,Waterfalls - Mainway Meadows,41,0,20,0.194380414,2.096531604
HS00203,Waterfalls - Mainway Meadows,42,0,20,0.152727468,2.249259071
HS00203,Waterfalls - Mainway Meadows,43,0,20,0.055537261,2.304796332
HS00203,Waterfalls - Mainway Meadows,44,0,20,0.041652946,2.346449278
HS00203,Waterfalls - Mainway Meadows,45,0,20,0,2.346449278
HS00205,Westgate,36,0,0,0,0
HS00205,Westgate,37,1,1,0,0
HS00205,Westgate,38,3,4,0,0
HS00205,Westgate,39,2,6,0,0
HS00205,Westgate,40,0,6,0,0
HS00205,Westgate,41,1,7,0,0
HS00205,Westgate,42,0,7,0,0
HS00205,Westgate,43,1,8,0,0
HS00205,Westgate,44,0,8,0,0
HS00205,Westgate,45,0,8,0,0
HS00206,Westlea,36,2,2,0,0
HS00206,Westlea,37,3,5,0,0
HS00206,Westlea,38,5,10,0,0
HS00206,Westlea,39,5,15,0,0
HS00206,Westlea,40,1,16,0,0
HS00206,Westlea,41,2,18,0,0
HS00206,Westlea,42,0,18,0,0
HS00206,Westlea,43,0,18,0,0
HS00206,Westlea,44,0,18,0,0
HS00206,Westlea,45,0,18,0,0
HS00207,Southlea Park,36,5,5,0,0
HS00207,Southlea Park,37,6,11,0,0
HS00207,Southlea Park,38,25,36,0,0
HS00207,Southlea Park,39,8,44,0,0
HS00207,Southlea Park,40,4,48,0,0
HS00207,Southlea Park,41,5,53,0,0
HS00207,Southlea Park,42,4,57,0,0
HS00207,Southlea Park,43,1,58,0,0
HS00207,Southlea Park,44,2,60,0,0
HS00207,Southlea Park,45,0,60,0,0
HS00211,Southlands,36,5,5,0,0
HS00211,Southlands,37,3,8,0,0
HS00211,Southlands,38,8,16,0,0
HS00211,Southlands,39,0,16,0,0
HS00211,Southlands,40,1,17,0,0
HS00211,Southlands,41,0,17,0,0
HS00211,Southlands,42,0,17,0,0
HS00211,Southlands,43,0,17,0,0
HS00211,Southlands,44,0,17,0,0
HS00211,Southlands,45,0,17,0,0
HS00212,Waterfalls - Uplands,36,0,0,0.222149044,0.222149044
HS00212,Waterfalls - Uplands,37,0,0,0.29157062,0.513719664
HS00212,Waterfalls - Uplands,38,2,2,0.874711861,1.388431526
